Date,Close,LogReturn
2005-11-14,1248.27001953125,0.0109144083486725
2005-11-21,1268.25,0.015879389116379608
2005-11-28,1265.0799560546875,-0.002502670915275177
2005-12-05,1259.3699951171875,-0.0045237345048695045
2005-12-12,1267.3199462890625,0.006292800138216031
2005-12-19,1268.6600341796875,0.001056860090127215
2005-12-26,1248.2900390625,-0.01618660623208905
2006-01-02,1285.449951171875,0.02933416756990047
2006-01-09,1287.6099853515625,0.001678961812306947
2006-01-16,1261.489990234375,-0.020494221167712184
2006-01-23,1283.719970703125,0.01746853587441856
2006-01-30,1264.030029296875,-0.015457037332098814
2006-02-06,1266.989990234375,0.0023389481427051723
2006-02-13,1287.239990234375,0.015856382888425682
2006-02-20,1289.4300537109375,0.0016999180854360301
2006-02-27,1287.22998046875,-0.0017076942613004982
2006-03-06,1281.4200439453125,-0.004523735328813947
2006-03-13,1307.25,0.019956821762063794
2006-03-20,1302.949951171875,-0.003294807140132274
2006-03-27,1294.8699951171875,-0.006220586704767654
2006-04-03,1295.5,0.00048642077882450336
2006-04-10,1289.1199951171875,-0.004936909760988696
2006-04-17,1311.280029296875,0.017043970482124506
2006-04-24,1310.6099853515625,-0.0005111152307348688
2006-05-01,1325.760009765625,0.011493220762529264
2006-05-08,1291.239990234375,-0.026382897847905325
2006-05-15,1267.030029296875,-0.018927387264411358
2006-05-22,1280.1600341796875,0.010309494658578612
2006-05-29,1288.219970703125,0.006276300988289385
2006-06-05,1252.300048828125,-0.028279498228903147
2006-06-12,1251.5400390625,-0.0006070753421049789
2006-06-19,1244.5,-0.005640981410991319
2006-06-26,1270.199951171875,0.02044048711993821
2006-07-03,1265.47998046875,-0.0037228485311859337
2006-07-10,1236.199951171875,-0.023409362669790924
2006-07-17,1240.2900390625,0.003303135991314839
2006-07-24,1278.550048828125,0.0303814067689163
2006-07-31,1279.3599853515625,0.000633279935324633
2006-08-07,1266.739990234375,-0.009913278024047525
2006-08-14,1302.300048828125,0.027685306069301592
2006-08-21,1295.0899658203125,-0.005551805070907884
2006-08-28,1311.010009765625,0.012217675552095963
2006-09-04,1298.9200439453125,-0.009264656177556911
2006-09-11,1319.6600341796875,0.01584096977383265
2006-09-18,1314.780029296875,-0.0037047800267943805
2006-09-25,1335.8499755859375,0.015898401549991142
2006-10-02,1349.5899658203125,0.010233042207404902
2006-10-09,1365.6199951171875,0.01180771709901012
2006-10-16,1368.5999755859375,0.002179767305191056
2006-10-23,1377.3399658203125,0.006365776335353268
2006-10-30,1364.300048828125,-0.00951256565633589
2006-11-06,1380.9000244140625,0.012093965812422953
2006-11-13,1401.199951171875,0.014593499304843558
2006-11-20,1400.949951171875,-0.00017843442312214403
2006-11-27,1396.7099609375,-0.003031100000602928
2006-12-04,1409.8399658203125,0.009356755460206465
2006-12-11,1427.0899658203125,0.012161183401292956
2006-12-18,1410.760009765625,-0.011508808739230809
2006-12-25,1418.300048828125,0.00533043255326875
2007-01-01,1409.7099609375,-0.006075023977780103
2007-01-08,1430.72998046875,0.014800808107751343
2007-01-15,1430.5,-0.0001607563675867478
2007-01-22,1422.1800537109375,-0.0058330900927349655
2007-01-29,1448.3900146484375,0.01826166141370361
2007-02-05,1438.06005859375,-0.007157581038069129
2007-02-12,1455.5400390625,0.01208196883707002
2007-02-19,1451.18994140625,-0.002993123498304219
2007-02-26,1387.1700439453125,-0.04511813693715118
2007-03-05,1402.8399658203125,0.011232996719950412
2007-03-12,1386.949951171875,-0.011391672461653568
2007-03-19,1436.1099853515625,0.0348310027126639
2007-03-26,1420.8599853515625,-0.010675747379211844
2007-04-02,1443.760009765625,0.015988516650636837
2007-04-09,1452.8499755859375,0.006276299333040403
2007-04-16,1484.3499755859375,0.02144982177816206
2007-04-23,1494.0699462890625,0.006526954200463291
2007-04-30,1505.6199951171875,0.007700866511800023
2007-05-07,1505.8499755859375,0.00015273635230255607
2007-05-14,1522.75,0.011160404123760626
2007-05-21,1515.72998046875,-0.004620752525569889
2007-05-28,1536.3399658203125,0.013505783940564736
2007-06-04,1507.6700439453125,-0.018837500254513057
2007-06-11,1532.9100341796875,0.01660247015371526
2007-06-18,1502.56005859375,-0.019997552978541548
2007-06-25,1503.3499755859375,0.000525575949638447
2007-07-02,1530.43994140625,0.017859302454689828
2007-07-09,1552.5,0.01431129735105594
2007-07-16,1534.0999755859375,-0.011922660871163815
2007-07-23,1458.949951171875,-0.05022690851688522
2007-07-30,1433.06005859375,-0.017904906378416106
2007-08-06,1453.6400146484375,0.01425870662588253
2007-08-13,1445.93994140625,-0.00531117710811335
2007-08-20,1479.3699951171875,0.02285672959733504
2007-08-27,1473.989990234375,-0.003643315315819276
2007-09-03,1453.550048828125,-0.013964129116052814
2007-09-10,1484.25,0.020900720426383926
2007-09-17,1525.75,0.02757649827381949
2007-09-24,1526.75,0.0006552006786398157
2007-10-01,1557.5899658203125,0.019998439856640994
2007-10-08,1561.800048828125,0.0026993005326952924
2007-10-15,1500.6300048828125,-0.039954010323749116
2007-10-22,1535.280029296875,0.022827770723591434
2007-10-29,1509.6500244140625,-0.016834941857930073
2007-11-05,1453.699951171875,-0.03776585519107374
2007-11-12,1458.739990234375,0.003461045855054934
2007-11-19,1440.699951171875,-0.012443970022992152
2007-11-26,1481.1400146484375,0.0276829987370295
2007-12-03,1504.6600341796875,0.015754910342763648
2007-12-10,1467.949951171875,-0.02470014536917027
2007-12-17,1484.4599609375,0.011184207041041156
2007-12-24,1478.489990234375,-0.004029753374390151
2007-12-31,1411.6300048828125,-0.046276221539026476
2008-01-07,1401.02001953125,-0.007544511820392826
2008-01-14,1325.18994140625,-0.0556447555422134
2008-01-21,1330.6099853515625,0.004081671526193574
2008-01-28,1395.4200439453125,0.047558004025437056
2008-02-04,1331.2900390625,-0.04704705040622106
2008-02-11,1349.989990234375,0.013948751467250293
2008-02-18,1353.1099853515625,0.002308458089526165
2008-02-25,1330.6300048828125,-0.016753117910384238
2008-03-03,1293.3699951171875,-0.028401306655383166
2008-03-10,1288.1400146484375,-0.0040518825062387355
2008-03-17,1329.510009765625,0.031611131843436724
2008-03-24,1315.219970703125,-0.010806530901060329
2008-03-31,1370.4000244140625,0.04109875610151282
2008-04-07,1332.8299560546875,-0.027798217633767847
2008-04-14,1390.3299560546875,0.04223662922011504
2008-04-21,1397.8399658203125,0.005387066167455476
2008-04-28,1413.9000244140625,0.011423697285977847
2008-05-05,1388.280029296875,-0.01828626893317318
2008-05-12,1425.3499755859375,0.026351788519381827
2008-05-19,1375.9300537109375,-0.03528747530884748
2008-05-26,1400.3800048828125,0.01761372668915138
2008-06-02,1360.6800537109375,-0.028759017586137442
2008-06-09,1360.030029296875,-0.0004778343936682509
2008-06-16,1317.9300537109375,-0.031444415219540674
2008-06-23,1278.3800048828125,-0.030468709478669035
2008-06-30,1262.9000244140625,-0.01218297216959901
2008-07-07,1239.489990234375,-0.018710686189176325
2008-07-14,1260.6800537109375,0.016951303718998646
2008-07-21,1257.760009765625,-0.002318931703947343
2008-07-28,1260.31005859375,0.0020254001124998455
2008-08-04,1296.3199462890625,0.028171670658685383
2008-08-11,1298.199951171875,0.0014492124062621598
2008-08-18,1292.199951171875,-0.004632497649945672
2008-08-25,1282.8299560546875,-0.0072776137058645695
2008-09-01,1242.31005859375,-0.03209594369354387
2008-09-08,1251.699951171875,0.007529991386691121
2008-09-15,1255.0799560546875,0.0026966922156932784
2008-09-22,1213.27001953125,-0.03388007064407281
2008-09-29,1099.22998046875,-0.0987092929922015
2008-10-06,899.219970703125,-0.2008375075993092
2008-10-13,940.5499877929688,0.04493710925578043
2008-10-20,876.77001953125,-0.07022007500412729
2008-10-27,968.75,0.09976185811126408
2008-11-03,930.989990234375,-0.039758055076242624
2008-11-10,873.2899780273438,-0.06398086221670037
2008-11-17,800.030029296875,-0.08761839979007402
2008-11-24,896.239990234375,0.11355895976971171
2008-12-01,876.0700073242188,-0.02276221857427685
2008-12-08,879.72998046875,0.0041690152307167555
2008-12-15,887.8800048828125,0.00922158421417428
2008-12-22,872.7999877929688,-0.01713018369206257
2008-12-29,931.7999877929688,0.06541176574940888
2009-01-05,890.3499755859375,-0.04550356985563646
2009-01-12,850.1199951171875,-0.046237106179759714
2009-01-19,831.9500122070312,-0.02160515271250536
2009-01-26,825.8800048828125,-0.007322867105377615
2009-02-02,868.5999755859375,0.05043320156441728
2009-02-09,826.8400268554688,-0.049271453582671425
2009-02-16,770.0499877929688,-0.07115580645846216
2009-02-23,735.0900268554688,-0.04646245472247378
2009-03-02,683.3800048828125,-0.07294189626921957
2009-03-09,756.5499877929688,0.10171752780192823
2009-03-16,768.5399780273438,0.015723973718520877
2009-03-23,815.9400024414062,0.059848243360089794
2009-03-30,842.5,0.03203283638545481
2009-04-06,856.5599975585938,0.01655070277325232
2009-04-13,869.5999755859375,0.01510894273218123
2009-04-20,866.22998046875,-0.003882868064876297
2009-04-27,877.52001953125,0.012949329693331735
2009-05-04,929.22998046875,0.057256495833204156
2009-05-11,882.8800048828125,-0.051166968634138235
2009-05-18,887.0,0.004655685750107743
2009-05-25,919.1400146484376,0.0355934838801926
2009-06-01,940.0900268554688,0.022537177738811056
2009-06-08,946.2100219726562,0.0064889110245214985
2009-06-15,921.22998046875,-0.026754842520140477
2009-06-22,918.9000244140624,-0.002532383357334021
2009-06-29,896.4199829101562,-0.024768294994210807
2009-07-06,879.1300048828125,-0.019476246441929173
2009-07-13,940.3800048828124,0.0673512664469237
2009-07-20,979.260009765625,0.040513140276699056
2009-07-27,987.47998046875,0.008359029263626945
2009-08-03,1010.47998046875,0.023024501510294178
2009-08-10,1004.0900268554688,-0.006343760722573157
2009-08-17,1026.1300048828125,0.02171276370126547
2009-08-24,1028.9300537109375,0.0027250303942509195
2009-08-31,1016.4000244140624,-0.012252483043836557
2009-09-07,1042.72998046875,0.025575258643349176
2009-09-14,1068.300048828125,0.02422639054872968
2009-09-21,1044.3800048828125,-0.022645233092336535
2009-09-28,1025.2099609375,-0.018525981031186235
2009-10-05,1071.489990234375,0.04415276251017112
2009-10-12,1087.6800537109375,0.014996842844076158
2009-10-19,1079.5999755859375,-0.007456457359084039
2009-10-26,1036.18994140625,-0.0410401113896383
2009-11-02,1069.300048828125,0.03145380628602289
2009-11-09,1093.47998046875,0.022360978766930068
2009-11-16,1091.3800048828125,-0.001922298222013888
2009-11-23,1091.489990234375,0.00010077132573323299
2009-11-30,1105.97998046875,0.01318807577956544
2009-12-07,1106.4100341796875,0.0003887684481548851
2009-12-14,1102.469970703125,-0.0035674800320427986
2009-12-21,1126.47998046875,0.02154461877818273
2009-12-28,1115.0999755859375,-0.010153644193495072
2010-01-04,1144.97998046875,0.026443087451459835
2010-01-11,1136.030029296875,-0.007847398356794075
2010-01-18,1091.760009765625,-0.0397486722972209
2010-01-25,1073.8699951171875,-0.016522140509639602
2010-02-01,1066.18994140625,-0.007177450079946463
2010-02-08,1075.510009765625,0.008703485460364754
2010-02-15,1109.1700439453125,0.03081705073035844
2010-02-22,1104.489990234375,-0.004228346368936289
2010-03-01,1138.699951171875,0.030503536829065647
2010-03-08,1149.989990234375,0.00986602023942183
2010-03-15,1159.9000244140625,0.008580577360857638
2010-03-22,1166.5899658203125,0.005751118529351529
2010-03-29,1178.0999755859375,0.00981801646322008
2010-04-05,1194.3699951171875,0.013715895078861564
2010-04-12,1192.1300048828125,-0.001877218430484776
2010-04-19,1217.280029296875,0.0208772583672076
2010-04-26,1186.68994140625,-0.02545101601419034
2010-05-03,1110.8800048828125,-0.06601537112980733
2010-05-10,1135.6800537109375,0.022079139351798855
2010-05-17,1087.68994140625,-0.0431755102760669
2010-05-24,1089.4100341796875,0.001580169170584555
2010-05-31,1064.8800048828125,-0.022774175322644596
2010-06-07,1091.5999755859375,0.024782366144709758
2010-06-14,1117.510009765625,0.02345851726349259
2010-06-21,1076.760009765625,-0.03714646356486292
2010-06-28,1022.5800170898438,-0.05162767898974427
2010-07-05,1077.9599609375,0.05274146761400874
2010-07-12,1064.8800048828125,-0.012208208467604103
2010-07-19,1102.6600341796875,0.03486335218138572
2010-07-26,1101.5999755859375,-0.000961827253387832
2010-08-02,1121.6400146484375,0.018028266790252354
2010-08-09,1079.25,-0.03852555760674413
2010-08-16,1071.68994140625,-0.007029568403818055
2010-08-23,1064.5899658203125,-0.00664707064251578
2010-08-30,1104.510009765625,0.03681209014205271
2010-09-06,1109.550048828125,0.004552765177822011
2010-09-13,1125.5899658203125,0.014352740534892258
2010-09-20,1148.6700439453125,0.020297477344358845
2010-09-27,1146.239990234375,-0.002117777675790314
2010-10-04,1165.1500244140625,0.016362843117337267
2010-10-11,1176.18994140625,0.009430496187768039
2010-10-18,1183.0799560546875,0.005840819012419685
2010-10-25,1183.260009765625,0.0001521790730713114
